ident,type,name,longitude,latitude,elevation_ft,continent,iso_country,iso_region,municipality,gps_code,iata_code,local_code,
MD95,small_airport,Reservoir Airport,-76.8815994262695,39.4819984436035,550,NA,US,US-MD,Finksburg,MD95,,MD95,
MD97,small_airport,Lanseair Farms Airport,-77.0464019775391,38.461498260498,40,NA,US,US-MD,La Plata,MD97,,MD97,
MD98,heliport,Fort Ritchie Heliport,-77.4997024536133,39.7000999450684,760,NA,US,US-MD,Fort Ritchie,MD98,,MD98,
MD99,small_airport,Moran Field,-79.0723037719727,39.5005989074707,2080,NA,US,US-MD,Westernport,MD99,,MD99,
MDR,small_airport,Medfra Airport,-154.719429016,63.1060198183,435,NA,US,US-AK,Medfra,,MDR,,
ME00,small_airport,Fort Fairfield Airport,-67.847392,46.765706,471,NA,US,US-ME,Fort Fairfield,ME00,,ME00,
ME01,seaplane_base,Crescent Lake Seaplane Base,-70.4626007080078,43.9570007324219,278,NA,US,US-ME,East Raymond,ME01,,ME01,
ME02,heliport,Eastern Maine Medical Center Heliport,-68.7522964477539,44.806999206543,60,NA,US,US-ME,Bangor,ME02,,ME02,
ME03,small_airport,Webber Jones Airport,-69.0509033203125,45.3362007141113,400,NA,US,US-ME,Brownville,ME03,,ME03,
ME04,seaplane_base,Ilco Landing Area Seaplane Base,-69.5306015014648,46.6095008850098,1031,NA,US,US-ME,Clayton Lake,ME04,,ME04,
ME05,small_airport,Allen St Peter Memorial Airport,-68.4711990356445,46.75,800,NA,US,US-ME,Portage,ME05,,ME05,
ME06,small_airport,Flying Ed Airport,-67.3094024658203,45.0279006958008,440,NA,US,US-ME,Charlotte,ME06,,ME06,
ME07,seaplane_base,Acadian Seaplane Base,-68.219583,44.39805,0,NA,US,US-ME,Bar Harbor,ME07,,ME07,
ME08,small_airport,Gadabout Gaddis Airport,-69.868896484375,45.0402984619141,342,NA,US,US-ME,Bingham,ME08,,ME08,
ME09,seaplane_base,Panther Pond Seaplane Base,-70.4531021118164,43.9300994873047,277,NA,US,US-ME,Raymond,ME09,,ME09,
ME11,seaplane_base,Cooper Seaplane Base,-70.2878036499024,44.3423004150391,373,NA,US,US-ME,Hartford,ME11,,ME11,
ME12,seaplane_base,Brettuns Pond Seaplane Base,-70.2545013427734,44.3877983093262,400,NA,US,US-ME,Livermore,ME12,,ME12,
ME14,small_airport,Bald Mountain Airport,-69.1231002807617,44.230598449707,570,NA,US,US-ME,Camden,ME14,,ME14,
ME16,small_airport,Loring International Airport,-67.885902,46.950401,746,NA,US,US-ME,Limestone,ME16,LIZ,ME16,
ME17,small_airport,Thomas Airport,-70.5879974365234,44.6601982116699,670,NA,US,US-ME,Roxbury,ME17,,ME17,
ME18,heliport,Chesuncook Forestry District Heliport,-69.2328033447266,45.8833999633789,960,NA,US,US-ME,Chesuncook,ME18,,ME18,
ME19,small_airport,Clayton Lake Strip,-69.5223007202148,46.6161003112793,1150,NA,US,US-ME,Clayton Lake,ME19,,ME19,
ME2,small_airport,Cutler Regional Airport,-67.264397,44.679901,55,NA,US,US-ME,Cutler,,,ME2,
ME20,small_airport,Bob-Mar Airport,-69.6239013671875,44.5992012023926,310,NA,US,US-ME,Fairfield,ME20,,ME20,
ME21,heliport,Chebeague Island Heliport,-70.126983,43.729064,130,NA,US,US-ME,Chebeague Island,ME21,,ME21,
ME22,small_airport,Avery Field,-69.8068008422852,45.671199798584,1070,NA,US,US-ME,Rockwood,ME22,,ME22,
ME24,heliport,Ben Hur Heliport,-69.2391967773438,44.2832984924316,240,NA,US,US-ME,Appleton,ME24,,ME24,
ME25,small_airport,Sunrise Farms Airport,-68.3919982910156,47.1660995483398,640,NA,US,US-ME,Fort Kent,ME25,,ME25,
ME26,small_airport,Super Cub Field,-70.3630981445312,43.668098449707,85,NA,US,US-ME,Westbrook,ME26,,ME26,
ME27,seaplane_base,Double A Seaplane Base,-68.8022994995117,44.9009017944336,115,NA,US,US-ME,Glenburn,ME27,,ME27,
ME28,seaplane_base,Forest Lake Seaplane Base,-70.3301010131836,43.8236999511719,274,NA,US,US-ME,Cumberland,ME28,,ME28,
ME3,seaplane_base,Bradford Camps Seaplane Base,-69.004997253418,46.3958015441895,815,NA,US,US-ME,Ashland,ME3,,ME3,
ME30,seaplane_base,Greenville Forestry Seaplane Base,-69.5995025634766,45.4668006896973,1028,NA,US,US-ME,Greenville,ME30,,ME30,
ME32,small_airport,Morrel Field,-69.2586975097656,45.0903015136719,500,NA,US,US-ME,Sangerville,ME32,,ME32,
ME33,small_airport,Farr Field,-70.0130996704102,43.7787017822266,70,NA,US,US-ME,Harpswell,ME33,,ME33,
ME34,small_airport,Robinson Ridge Field,-69.4287033081055,44.173698425293,250,NA,US,US-ME,Jefferson,ME34,,ME34,
ME35,small_airport,Terra B & B Airport,-69.0073013305664,44.9314994812012,382,NA,US,US-ME,Levant,ME35,,ME35,
ME36,small_airport,Mount Vernon Airport,-69.9525985717773,44.5092010498047,478,NA,US,US-ME,Mount Vernon,ME36,,ME36,
ME38,small_airport,Mars Hill Airport,-67.8744964599609,46.5278015136719,432,NA,US,US-ME,Mars Hill,ME38,,ME38,
ME39,small_airport,Rocky Ridge Airport,-70.1325988769531,44.2354011535645,480,NA,US,US-ME,Greene,ME39,,ME39,
ME41,small_airport,Witherspoons Airport,-68.8764038085938,44.1525993347168,80,NA,US,US-ME,North Haven,ME41,,ME41,
ME42,heliport,Mid Coast Hospital Heliport,-69.8911972045898,43.905101776123,29,NA,US,US-ME,Brunswick,ME42,,ME42,
ME44,closed,Cummings Airport,-70.446198,44.289002,960,NA,US,US-ME,Paris Hill,,,,
ME45,small_airport,Goosefair Airport,-70.4322967529297,43.4056015014648,40,NA,US,US-ME,Kennebunkport,ME45,,ME45,
ME46,small_airport,Back Acres Airport,-70.4467010498047,43.4123001098633,60,NA,US,US-ME,Kennebunkport,ME46,,ME46,
ME47,small_airport,Payne Field,-69.4563980102539,44.8544998168945,350,NA,US,US-ME,Hartland,ME47,,ME47,
ME5,small_airport,Banks Airport,-68.4278030395508,44.1654014587402,100,NA,US,US-ME,Swans Island,ME5,,ME5,
ME50,seaplane_base,Cross Lake Seaplane Base,-68.3345031738281,47.1338996887207,578,NA,US,US-ME,Sinclair,ME50,,ME50,
ME51,seaplane_base,Douglass Seaplane Base,-70.6106033325195,43.7369995117188,270,NA,US,US-ME,Standish,ME51,,ME51,
ME55,small_airport,Vinalhaven Airport,-68.818901062,44.0736999512,72,NA,US,US-ME,Vinalhaven,ME55,,ME55,
ME56,small_airport,Kimberly Airport,-69.3052978515625,44.0691986083984,255,NA,US,US-ME,Waldoboro,ME56,,ME56,
ME57,seaplane_base,Bauneg Beg Seaplane Base,-70.73529816,43.35900116,305,NA,US,US-ME,North Berwick,ME57,,ME57,
ME58,heliport,Milbridge Heliport,-67.8842010498047,44.5390014648438,56,NA,US,US-ME,Milbridge,ME58,,ME58,
ME59,heliport,Maine Helicopters Heliport,-69.6074981689453,44.2030982971191,150,NA,US,US-ME,North Whitefield,ME59,,ME59,
ME6,small_airport,Wales Airport,-70.0188980102539,44.1744995117188,210,NA,US,US-ME,Wales,ME6,,ME6,
ME60,small_airport,Sunny Hill Airport,-69.8178024291992,44.4683990478516,390,NA,US,US-ME,Belgrade,ME60,,ME60,
ME61,small_airport,Salmon Falls Airport,-70.8994979858398,43.2944984436035,190,NA,US,US-ME,Berwick,ME61,,ME61,
ME62,small_airport,Grignons Private Lndg Area Airport,-69.4730987549,44.8097991943,390,NA,US,US-ME,West Pittsfield,ME62,,ME62,
ME64,small_airport,Skydive Lebanon Airport,-70.92919921875,43.375,365,NA,US,US-ME,West Lebanon,ME64,,ME64,
ME65,heliport,Miara Heliport,-69.8842010498047,43.8585014343262,10,NA,US,US-ME,West Bath,ME65,,ME65,
ME66,small_airport,Scottow Bog Flightpark Ultralightport,-70.3572998046875,43.6125984191895,30,NA,US,US-ME,Scarborough,ME66,,ME66,
ME67,small_airport,Morrill Airpark,-67.9658966064453,47.127498626709,860,NA,US,US-ME,Van Buren,ME67,,ME67,
ME68,small_airport,Newport Sky Park Airport,-69.2384033203125,44.8200988769531,300,NA,US,US-ME,Newport,ME68,,ME68,
ME69,small_airport,Cliffords Airport,-70.0644989013672,44.0690002441406,280,NA,US,US-ME,Sabattus,ME69,,ME69,
ME70,small_airport,Greenfield Hill Airport,-69.4792022705078,45.0376014709473,672,NA,US,US-ME,Cambridge,ME70,,ME70,
ME72,heliport,Seboomook Forestry District Headquarters Heliport,-69.9828033447266,45.8833999633789,1081,NA,US,US-ME,Pittston Farm,ME72,,ME72,
ME74,small_airport,Miller's Field,-68.9813995361328,44.7495002746582,160,NA,US,US-ME,Newburgh,ME74,,ME74,
ME75,small_airport,Margerison Airport,-70.141403,43.953999,220,NA,US,US-ME,Durham,ME75,,ME75,
ME76,heliport,Penobscot Bay Medical Center Heliport,-69.0822982788086,44.1422996520996,60,NA,US,US-ME,Rockland,ME76,,ME76,
ME79,small_airport,Two Falls Airport,-69.3467025756836,45.3055992126465,366,NA,US,US-ME,Willimantic,ME79,,ME79,
ME80,seaplane_base,Dry Pond Seaplane Base,-70.3563995361328,43.9338989257813,309,NA,US,US-ME,Gray,ME80,,ME80,
ME81,heliport,4 Winds Heliport,-69.321611,43.758333,30,NA,US,US-ME,Manhegan,ME81,,ME81,
ME83,seaplane_base,Pickerel Pond Seaplane Base,-70.777361,43.70118,340,NA,US,US-ME,Limerick,ME83,,ME83,
ME85,seaplane_base,Riverside Seaplane Base,-69.2356033325195,45.1833992004395,342,NA,US,US-ME,Dover Foxcroft,ME85,,ME85,
ME86,seaplane_base,Libby Camps Seaplane Base,-68.8435974121094,46.3083000183106,754,NA,US,US-ME,Ashland,ME86,,ME86,
ME87,heliport,Goodall Hospital Heliport,-70.7688980102539,43.4486999511719,375,NA,US,US-ME,Sanford,ME87,,ME87,
ME88,small_airport,Morrison's Airport,-67.0744018554688,44.99169921875,200,NA,US,US-ME,Perry,ME88,,ME88,
ME89,small_airport,Buzzy's Field,-70.9681015014648,43.6083984375,650,NA,US,US-ME,Acton,ME89,,ME89,
ME90,seaplane_base,Little Ossipee Lake Seaplane Base,-70.696403503418,43.6130981445313,311,NA,US,US-ME,Waterboro Center,ME90,,ME90,
ME91,small_airport,Webster Field,-70.4955978393555,43.6750984191895,200,NA,US,US-ME,Gorham,ME91,,ME91,
ME92,small_airport,Hilltop Airport,-70.222297668457,44.5167007446289,600,NA,US,US-ME,Jay,ME92,,ME92,
ME94,small_airport,Clark Field,-69.2911987304688,44.2167015075684,54,NA,US,US-ME,Union,ME94,,ME94,
ME95,heliport,Cmmc Air Ambulance Landing Site Heliport,-70.2153015136719,44.1030998229981,241,NA,US,US-ME,Lewiston,ME95,,ME95,
ME96,small_airport,Clark Field,-70.4863967895508,43.7336006164551,250,NA,US,US-ME,Gorham,ME96,,ME96,
MFN,seaplane_base,Minuteman Lake Seaplane Base,-150.046997070313,61.7212982177734,295,NA,US,US-AK,Willow,MFN,,MFN,
MGI,closed,Matagorda Island Air Force Base,-96.464,28.323,7,NA,US,US-TX,Matagorda Island,,MGI,,
MHN,small_airport,Hooker County Airport,-101.059113,42.042155,3260,NA,US,US-NE,Mullen,KHMN,MHN,84NE,
MI00,small_airport,Van Effen Field,-87.258202,46.0522,970,NA,US,US-MI,Rock,,,6Y4,
MI01,small_airport,Fasel Field,-82.6769027709961,43.0578002929687,735,NA,US,US-MI,Avoca,MI01,,MI01,
MI02,small_airport,Brablec Farms Airport,-83.8047027587891,41.9869995117188,691,NA,US,US-MI,Britton,MI02,,MI02,
MI03,seaplane_base,Read Seaplane Base,-85.7936019897461,46.1688995361328,692,NA,US,US-MI,Curtis,MI03,,MI03,
MI04,small_airport,Airborn Paraflite Ultralightport,-84.6457977294922,43.3069000244141,758,NA,US,US-MI,Ithaca,MI04,,MI04,
MI05,small_airport,Crompton's Private Strip,-83.7874984741211,43.1666984558106,680,NA,US,US-MI,Clio,MI05,,MI05,
MI06,closed,Lee Field,-84.283301,42.9231,810,NA,US,US-MI,Bennington,,,,
MI07,heliport,Dearborn Helistop,-83.2270965576172,42.2972984313965,606,NA,US,US-MI,Dearborn,MI07,,MI07,
MI08,heliport,Chrysler Corp Heliport,-83.2249984741211,42.6530990600586,1060,NA,US,US-MI,Auburn Hills,MI08,,MI08,
MI09,small_airport,Milan Airport,-83.7401962280273,42.0499992370606,706,NA,US,US-MI,Milan,MI09,,MI09,
MI10,small_airport,Hoerners Corners Airport,-84.7054977416992,42.8652992248535,800,NA,US,US-MI,De Witt,MI10,,MI10,
MI11,small_airport,Crippen Field,-84.801399230957,42.5341987609863,890,NA,US,US-MI,Charlotte,MI11,,MI11,
MI12,closed,State Police HQ Heliport,-84.490303,42.7267,860,NA,US,US-MI,East Lansing,,,,
MI13,small_airport,Minikey Airport,-85.0616989135742,43.1617012023926,900,NA,US,US-MI,Sheridan,MI13,,MI13,
MI14,heliport,Overflow Pad (Lower Pad) Heliport,-83.7304992675781,42.2888984680176,780,NA,US,US-MI,Ann Arbor,MI14,,MI14,
MI15,small_airport,Wards Long Acres Airport,-82.6651992797852,42.7291984558106,618,NA,US,US-MI,Fair Haven,MI15,,MI15,
MI16,closed,Independence Green Heliport,-83.419404,42.470001,850,NA,US,US-MI,Farmington,,,,
MI17,heliport,Hackley Hospital Emergency Heliport,-86.242301940918,43.2202987670898,628,NA,US,US-MI,Muskegon,MI17,,MI17,
MI18,small_airport,Cedarville Airport,-83.8360977172852,43.0931015014648,725,NA,US,US-MI,Flushing,MI18,,MI18,
MI19,small_airport,Thorn Airport,-86.1656036376953,43.9300003051758,780,NA,US,US-MI,Custer,MI19,,MI19,
MI20,heliport,White O'Morn Heliport,-84.0074005126953,42.2526016235352,960,NA,US,US-MI,Chelsea,MI20,,MI20,
MI21,closed,A.C. Miller Airport,-84.564903,41.737499,944,NA,US,US-MI,Frontier,,,,
MI22,small_airport,Crump Airport,-86.2027969360352,41.8736991882324,745,NA,US,US-MI,Niles,MI22,,MI22,
MI23,small_airport,Mckimmy Field,-83.86669921875,43.3469009399414,600,NA,US,US-MI,Bridgeport,MI23,,MI23,
MI24,small_airport,Wilson Township Airport,-85.0066986083984,45.1417007446289,730,NA,US,US-MI,East Jordan,MI24,,MI24,
MI25,small_airport,Myers Airport,-86.5456008911133,41.9222984313965,670,NA,US,US-MI,Bridgman,MI25,,MI25,
MI26,small_airport,Hynes Field,-83.7326965332031,42.6109008789063,978,NA,US,US-MI,Hartland,MI26,,MI26,
MI27,small_airport,Haigh Airport,-83.8541030883789,42.6124992370606,1000,NA,US,US-MI,Howell,MI27,,MI27,
MI28,heliport,Dow Division Heliport,-84.2244033813477,43.5923004150391,635,NA,US,US-MI,Midland,MI28,,MI28,
MI29,small_airport,Gooding Airport,-83.7927017211914,42.3763999938965,920,NA,US,US-MI,Whitmore Lake,MI29,,MI29,
MI30,closed,Kidder Field Heliport,-85.621101,42.9361,780,NA,US,US-MI,Grand Rapids,,,,
MI31,small_airport,Cornish Field,-85.8378982543945,42.1015014648438,910,NA,US,US-MI,Lawton,MI31,,MI31,
MI32,heliport,Ummc Heliport,-83.7279968261719,42.2859001159668,802,NA,US,US-MI,Ann Arbor,MI32,,MI32,
MI33,small_airport,Adair Airstrip,-82.6393966674805,42.7923011779785,631,NA,US,US-MI,Richmond,MI33,,MI33,
MI34,heliport,Ingham Medical Helistop,-84.5530014038086,42.7028007507324,860,NA,US,US-MI,Lansing,MI34,,MI34,
MI35,small_airport,Claucherty Airport,-84.8291015625,42.0778007507324,988,NA,US,US-MI,Litchfield,MI35,,MI35,
MI36,heliport,Johnston Field,-83.8139038085938,42.6091995239258,1005,NA,US,US-MI,Howell,MI36,,MI36,
MI37,small_airport,Wenning Landing Area Airport,-82.5582962036133,42.7555999755859,620,NA,US,US-MI,Marine City,MI37,,MI37,
MI38,small_airport,Eichmeier Field,-84.426399230957,42.6022987365723,900,NA,US,US-MI,Mason,MI38,,MI38,
MI39,small_airport,Laszlo Airport,-83.6082992553711,42.0750007629395,675,NA,US,US-MI,Milan,MI39,,MI39,
MI40,heliport,Fairlane Plaza Heliport,-83.2193984985352,42.3208999633789,614,NA,US,US-MI,Dearborn,MI40,,MI40,
MI41,small_airport,Crystal Airport,-82.5345993041992,42.8316993713379,610,NA,US,US-MI,St. Clair,MI41,,MI41,
MI42,heliport,B C Cobb Heliport,-86.2384033203125,43.2550010681152,586,NA,US,US-MI,Muskegon,MI42,,MI42,
MI43,small_airport,Pewanogowink-Banks Airport,-83.9013977050781,43.1861000061035,660,NA,US,US-MI,Montrose,MI43,,MI43,
MI44,small_airport,D J Airport,-84.736701965332,43.6722984313965,755,NA,US,US-MI,Mount Pleasant,MI44,,MI44,
MI45,small_airport,Ed Schulte's Place STOLport,-83.4518966674805,42.8081016540527,1050,NA,US,US-MI,Ortonville,MI45,,MI45,
MI46,heliport,Heliflite Heliport,-83.6519012451172,42.4873008728027,920,NA,US,US-MI,South Lyon,MI46,,MI46,
MI47,small_airport,Dysinger Airport,-84.1902008056641,42.8083992004395,897,NA,US,US-MI,Perry,MI47,,MI47,
MI48,small_airport,Ham-A-Lot Field,-83.6832962036133,41.8334007263184,680,NA,US,US-MI,Petersburg,MI48,,MI48,
MI49,heliport,Hillsdale Hospital Heliport,-84.6335983276367,41.9112014770508,1141,NA,US,US-MI,Hillsdale,MI49,,MI49,
MI50,small_airport,Dodge Airport,-82.9498977661133,42.7667007446289,705,NA,US,US-MI,Romeo,MI50,,MI50,
MI51,closed,Loars Field,-84.188599,41.996895,995,NA,US,US-MI,Onsted,,,,
MI52,small_airport,Markham Airport,-83.9680023193359,42.0905990600586,825,NA,US,US-MI,Clinton,MI52,,MI52,
MI53,small_airport,Mills Field,-83.25830078125,42.0092010498047,590,NA,US,US-MI,Newport,MI53,,MI53,
MI54,heliport,Helifarm Heliport,-83.5381011962891,41.7935981750488,610,NA,US,US-MI,Monroe,MI54,,MI54,
MI55,small_airport,Zeitler Airport,-84.3653030395508,43.4900016784668,678,NA,US,US-MI,Merril,MI55,,MI55,
MI56,small_airport,Boulder Canyon Airport,-85.2683333,42.076,987,NA,US,US-MI,Belding,MI56,,MI56,
MI57,heliport,Eagle Heliport,-83.0261001586914,42.793098449707,605,NA,US,US-MI,Romeo,MI57,,MI57,
MI58,small_airport,Stony Acres Airport,-85.0286026000977,42.7545013427734,849,NA,US,US-MI,Sunfield,MI58,,MI58,
MI59,heliport,Cass Heliport,-83.3942031860352,42.601001739502,935,NA,US,US-MI,West Bloomfield,MI59,,MI59,
MI60,small_airport,Tannehill Airfield,-85.3107986450195,44.5914001464844,1050,NA,US,US-MI,Fife Lake,MI60,,MI60,
MI61,heliport,Henry Ford Wyandotte Hospital Heliport,-83.1442031860352,42.2084007263184,578,NA,US,US-MI,Wyandotte,MI61,,MI61,
MI63,heliport,St Mary's Hospital Heliport,-85.6628036499023,42.9584007263184,660,NA,US,US-MI,Grand Rapids,MI63,,MI63,
MI66,heliport,Michigan International Speedway Heliport,-84.2393035888672,42.0588989257813,1000,NA,US,US-MI,Brooklyn,MI66,,MI66,
MI67,small_airport,Tyrone Airport,-85.7811965942383,43.2891998291016,810,NA,US,US-MI,Bailey,MI67,,MI67,
MI68,small_airport,Del Hickcox Airport,-86.5014038085937,41.9375,645,NA,US,US-MI,Baroda,MI68,,MI68,
MI69,heliport,Battle Creek Health System Helistop,-85.1789016723633,42.3308982849121,855,NA,US,US-MI,Battle Creek,MI69,,MI69,
MI70,small_airport,Carl's Airport,-83.8835983276367,42.0712013244629,850,NA,US,US-MI,Macon,MI70,,MI70,
MI71,small_airport,Silver Lake Airport,-86.4529037475586,43.6445007324219,772,NA,US,US-MI,Mears,MI71,,MI71,
MI72,small_airport,Nelson Airport,-86.3499984741211,41.8499984741211,665,NA,US,US-MI,Buchanan,MI72,,MI72,
MI73,closed,North Cedar Airport,-85.545898,43.2584,893,NA,US,US-MI,Cedar Springs,,,,
MI74,heliport,Wdiv-Tv Channel 4 Heliport,-83.0534973144531,42.3297996520996,670,NA,US,US-MI,Detroit,MI74,,MI74,
MI76,small_airport,Reading Airport,-86.2166976928711,42.5499992370605,700,NA,US,US-MI,Fennville,MI76,,MI76,
MI77,small_airport,Shafter Airport,-85.4167022705078,42.2999992370606,805,NA,US,US-MI,Galesburg,MI77,,MI77,
MI78,small_airport,Weller Airport,-85.7834014892578,42.9166984558106,600,NA,US,US-MI,Grandville,MI78,,MI78,
MI79,heliport,Executive Heliport,-83.4539031982422,42.3480987548828,690,NA,US,US-MI,Plymouth/Canton,MI79,,MI79,
MI80,small_airport,Wabasis Lake Airport,-85.3992004394531,43.1283988952637,892,NA,US,US-MI,Greenville,MI80,,MI80,
MI81,heliport,Express Heliport,-83.3578033447266,42.5139007568359,895,NA,US,US-MI,Farmington Hills,MI81,,MI81,
MI82,small_airport,Harry's Field,-85.9555969238281,42.8763999938965,662,NA,US,US-MI,Hudsonville,MI82,,MI82,
MI84,small_airport,Kerby Field,-85.8067016601563,42.1983985900879,780,NA,US,US-MI,Mattawan,MI84,,MI84,
MI85,heliport,Community Health Center of Branch County Heliport,-84.9879989624023,41.9375,959,NA,US,US-MI,Coldwater,MI85,,MI85,
MI86,small_airport,Midget Airport,-86.186897277832,43.3424987792969,669,NA,US,US-MI,North Muskegon,MI86,,MI86,
MI87,heliport,Lakeland Hospital Watervliet Heliport,-86.250543,42.184834,667,NA,US,US-MI,Watervliet,MI87,,MI87,
MI88,small_airport,Bakers Field,-85.9052963256836,42.7322998046875,680,NA,US,US-MI,Burnips,MI88,,MI88,
MI89,small_airport,Perry Airport,-85.6528015136719,42.1487007141113,894,NA,US,US-MI,Schoolcraft,MI89,,MI89,
MI90,heliport,Baldwin Lake Heliport,-85.8388977050781,41.7902984619141,850,NA,US,US-MI,Union,MI90,,MI90,
MI91,heliport,T & M Companies Heliport,-83.5755004882813,42.5270004272461,940,NA,US,US-MI,Wixom,MI91,,MI91,
MI92,small_airport,Lilienthal Airport,-88.0981979370117,45.9327011108398,1250,NA,US,US-MI,Iron Mountain,MI92,,MI92,
MI93,small_airport,Circle T Ranch Airport,-83.743896484375,44.687801361084,1010,NA,US,US-MI,Curran,MI93,,MI93,
MI94,closed,Fontecchio Airport,-88.0681989,45.784697,1110,NA,US,US-MI,E Kingsford,,,,
MI95,small_airport,Taylors Flight Park Airport,-85.8949966430664,41.8466987609863,890,NA,US,US-MI,Cassopolis,MI95,,MI95,
MI96,heliport,Detroit Border Patrol Heliport,-82.9675,42.367222,586,NA,US,US-MI,Detroit,MI96,,MI96,
MI97,heliport,Butterworth Hospital Heliport,-85.665127,42.969132,746,NA,US,US-MI,Grand Rapids,MI97,,MI97,
MI98,small_airport,Dowd Field,-84.74169921875,46.2014007568359,705,NA,US,US-MI,Fibre,MI98,,MI98,
MI99,small_airport,Robertson Field,-82.6587982177734,42.7989006042481,620,NA,US,US-MI,Richmond,MI99,,MI99,
MN00,small_airport,Webb Lake Airport,-94.42469788,46.95980072,1359,NA,US,US-MN,Hackensack,MN00,,MN00,
MN01,small_airport,Hammars Farm Airport,-96.6169967651367,47.2832984924316,886,NA,US,US-MN,Ada,MN01,,MN01,
MN02,seaplane_base,Lake Minnewashta Seaplane Base,-93.6091,44.880501,944,NA,US,US-MN,Excelsior,MN02,,MN02,
MN03,closed,Bolduc Seaplane Base,-93.410797,47.597698,1325,NA,US,US-MN,Bigfork,,,,
MN04,small_airport,Aggies Landing Airport,-95.2628021240234,45.7736015319824,1387,NA,US,US-MN,Alexandria,MN04,,MN04,
MN05,seaplane_base,Jordan Seaplane Base,-94.8469009399414,47.5971984863281,1344,NA,US,US-MN,Bemidji,MN05,,MN05,
MN06,small_airport,Pulkrabek Private Landing Field,-96.7836990356445,48.0499992370605,850,NA,US,US-MN,Angus,MN06,,MN06,
MN07,heliport,Health One Mercy Hospital Heliport,-93.3702011108398,45.1836013793945,867,NA,US,US-MN,Anoka,MN07,,MN07,
MN08,small_airport,Eagles Nest Aerodrome,-93.8718032836914,44.1264991760254,1000,NA,US,US-MN,Eagle Lake,MN08,,MN08,
MN09,seaplane_base,Crystal Lake Seaplane Base,-93.2668991088867,44.7221984863281,935,NA,US,US-MN,Apple Valley,MN09,,MN09,
MN10,heliport,Abbott Northwestern Hospital Heliport,-93.2612991333008,44.9547004699707,1010,NA,US,US-MN,Minneapolis,MN10,,MN10,
MN11,small_airport,Lorenz Airport,-95.5449981689453,45.2999992370606,1050,NA,US,US-MN,Benson,MN11,,MN11,
MN12,small_airport,Robco Airport,-94.752197265625,47.1988983154297,1380,NA,US,US-MN,Laporte,MN12,,MN12,
MN13,small_airport,Moberg Air Base,-94.9527969360352,47.4961013793945,1373,NA,US,US-MN,Bemidji,MN13,,MN13,
MN14,heliport,United Hospital District Heliport,-94.10009765625,43.6337013244629,1089,NA,US,US-MN,Blue Earth,MN14,,MN14,
MN15,small_airport,Empire Farm Strip,-93.8538970947266,44.7949981689453,1000,NA,US,US-MN,Bongards,MN15,,MN15,
MN16,heliport,Virginia Regional Hospital Heliport,-92.548056,47.531389,1550,NA,US,US-MN,Virginia,MN16,,MN16,
MN17,small_airport,Jackson Field,-94.23940277,46.27220154,1225,NA,US,US-MN,Brainerd,MN17,,MN17,
MN18,small_airport,Barrett Airport,-94.0886001586914,46.1781997680664,1275,NA,US,US-MN,Brainerd,MN18,,MN18,
MN19,small_airport,Brandt Airport,-93.8364028930664,45.0472984313965,930,NA,US,US-MN,Delano,MN19,,MN19,
MN20,small_airport,Runke's Field,-94.571403503418,44.9104995727539,1100,NA,US,US-MN,Cedar Mills,MN20,,MN20,
MN21,seaplane_base,Rileys Landing Seaplane Base,-93.5335998535156,44.8333015441895,860,NA,US,US-MN,Chanhassen Village,MN21,,MN21,
MN23,closed,Dupre's Airport,-92.885803,45.3158,936,NA,US,US-MN,Chisago,,,,
MN24,small_airport,Surfside Airport,-93.1168975830078,45.1500015258789,890,NA,US,US-MN,Circle Pines,MN24,,MN24,
MN25,heliport,Mahnomen County & Village Hospital Heliport,-95.9738998413086,47.3119010925293,1234,NA,US,US-MN,Mahnomen,MN25,,MN25,
MN26,heliport,Tri-County Heliport,-95.1331024169922,46.4466018676758,1350,NA,US,US-MN,Wadena,MN26,,MN26,
MN27,heliport,Fairview Southdale Hospital Heliport,-93.3265991210937,44.8870010375977,867,NA,US,US-MN,Edina,MN27,,MN27,
MN28,small_airport,Lux Strip,-94.7481002807617,44.9830017089844,1120,NA,US,US-MN,Cosmos,MN28,,MN28,
MN29,closed,Buffalo Lake Seaplane Base,-93.910797,45.162201,915,NA,US,US-MN,Buffalo,,,,
MN30,seaplane_base,Busch's Fish Lake Seaplane Base,-93.465202331543,45.0941009521484,870,NA,US,US-MN,Maple Grove,MN30,,MN30,
MN31,small_airport,L & M Aerodrome,-94.5792007446289,45.062198638916,1205,NA,US,US-MN,Litchfield,MN31,,MN31,
MN32,small_airport,Nietz Airstrip,-92.4526977539063,44.1913986206055,1130,NA,US,US-MN,Oronoco,MN32,,MN32,
MN33,heliport,St Mary's Hospital Heliport,-92.0978012084961,46.7938003540039,860,NA,US,US-MN,Duluth,MN33,,MN33,
MN34,heliport,St Olaf Hospital Heliport,-92.9770965576172,43.6752014160156,1202,NA,US,US-MN,Austin,MN34,,MN34,
MN35,seaplane_base,Wild Rice Lake Seaplane Base,-92.1621017456055,46.8998985290527,1380,NA,US,US-MN,Duluth,MN35,,MN35,
MN36,heliport,Mosquito Heliport,-94.1999969482422,45.6861991882324,1000,NA,US,US-MN,Rice,MN36,,MN36,
MN37,closed,Shelton's Private Airport,-92.357101,46.944901,1320,NA,US,US-MN,Duluth,,,,
